Trip ID,Destination,Trip Name,Description,Trip Category,Duration,Price Adult,Price Child,Included in Price,Not Included,Start Date,End Date,Available Spots,Tour Guide,Group Size,Meeting Point,Departure Time,Return Time,Rating,Reviews Count,Photo URL,Contact Email,Contact Phone,What to Bring,Trip Difficulty,Languages Available,Age Restrictions,Transportation Type,Meals Included,Cancellation Policy,Accessibility,Special Offers,Trip Schedule
Trip013,Luksor,Sunrise Felicca Ride,"Doświadcz magii świtu podczas przejażdżki Sunrise Felicca wzdłuż rzeki Nile! Szybuj spokojnie przez spokojne wody, gdy pierwsze światło dnia oświetla starożytne świątynie i bujne krajobrazy. Z łagodną wiatrem i spokojnym otoczeniem jest to idealny sposób na rozpoczęcie dnia w Egipcie. Naprawdę spokojne i niezapomniane doświadczenie!","Rodzina, pary, IndeviDuals, grupa",3 godziny,12,7.0,"Transport, przewodnik, sprzęt, posiłki","Napoje, zakupy, wskazówki przewodników,",3/1/2025,3/1/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,16:00,4.7/8,48,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Umiarkowany,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip014,Hurghada,Safari na pustyni na rowerze Quad,"Przygotuj się na pełen adrenaliny Hurghada Quad Biking Desert Safari! Powiększ rozległe, złote wydmy na potężnym quadu, badając oszałamiający pustynny krajobraz. Poczuj dreszczyk emocji podczas odwiedzania tradycyjnych obozów Beduinów, zjedz pyszny obiad i oglądaj kulturalny pokaz pod gwiazdami. Niezapomniana przygoda w sercu pustyni!","Rodzina, pary, IndeviDuals, grupa",4 godziny,15,10.0,"Transport, przewodnik, opłaty za wstęp, posiłki","Napoje, zakupy, wskazówki przewodników,",2/2/2025,2/2/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,18:00,4.5/8,49,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Łatwy,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip015,Hurghada,Jazda łodzi szklanej,"Płyń na przejażdżkę łodzią z szklanką Hurghada, aby uzyskać niezapomnianą podwodną przygodę bez mokrego! Przesuń się po żywych rafach koralowych i kolorowe życie morskie, wszystkie widoczne przez przezroczystą podłogę łodzi. To idealny sposób na poznanie piękna Morza Czerwonego w komforcie i stylu. Musznik dla miłośników natury i odkrywców","Rodzina, pary, IndeviDuals, grupa",2 godziny,11,8.0,"Transport, przewodnik, sprzęt, posiłki","Napoje, zakupy, wskazówki przewodników,",3/1/2025,3/1/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,16:00,4.7/8,50,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Umiarkowany,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip016,Hurghada,Super Safari Trip,"Przygotuj się na najlepszą przygodę dzięki wycieczce Super Safari w Hurghadzie! Powiększ pustynię na rowerze quad, ścigaj się przez wydmy w jeepie 4x4 i jeźdź wielbłądami jak prawdziwy eksplorator pustyni. Zatrzymaj się w wiosce Bedouin na lokalne wibracje, ciesz się smaczną kolacją z grilla i zakończ noc ekscytującym show kulturalnym. To najdziksza jazda, jaką kiedykolwiek masz w sercu pustyni! Przejdź wydmami na quadu, wskocz na jeep 4x4 na dzikie safari i odwiedź tradycyjne wioski Beduinów. Doświadcz przejażdżek wielbłądami, ciesz się smacznym obiadem i obejrzyj żywy show kulturalny pod gwiaździstym pustynnym niebem. Cały dzień zabawy i podniecenia!","Rodzina, pary, IndeviDuals, grupa",6 godzin,18,12.0,"Transport, przewodnik, opłaty za wstęp, posiłki","Napoje, zakupy, wskazówki przewodników,",2/2/2025,2/2/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,18:00,4.5/8,51,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Łatwy,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip017,Hurghada,Codzienna wycieczka do Luksora z Hurghada,"Wyrusz w epicką wycieczkę do Luksora z Hurghady i zanurz się w starożytnych cudach Egiptu! Przeglądaj inspirującą dolinę królów, przejdź przez świątynię Grand Karnak i podziwiać oszałamiającą świątynię Luksora. Z wycieczkę z przewodnikiem i zapierającymi dech w piersiach zabytkami, to w historii, o której nie zapomnisz!","Rodzina, pary, IndeviDuals, grupa",Pełny dzień,55,35.0,"Transport, przewodnik, sprzęt, posiłki","Napoje, zakupy, wskazówki przewodników,",3/1/2025,3/1/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,16:00,4.7/9,52,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Umiarkowany,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip018,Hurghada,Hurghada Dolphin Show,"Zanurz się w zabawę na programie Hurghada Dolphin! Zobacz, jak te zabawne, inteligentne delfiny wykonują niesamowite sztuczki i akrobacje, które sprawiają wrażenie. Dzięki żywych występach podwodnych i ekscytujących akrobacjach, to odrobina radości dla wszystkich grup wiekowych. Idealny dla miłośników zwierząt i rodzin szukających niezapomnianego, wysokoenergetycznego doświadczenia!","Rodzina, pary, IndeviDuals, grupa",2 godziny,11,11.0,"Transport, przewodnik, opłaty za wstęp, posiłki","Napoje, zakupy, wskazówki przewodników,",2/2/2025,2/2/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,18:00,4.5/9,53,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Łatwy,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip019,Hurghada,Hurghada City Tour,"Odkryj żywy urok Hurghady z wypełnioną zabawą Hurghada City Tour! Przeglądaj tętniące życiem rynki, spaceruj wzdłuż żywej mariny i odwiedź historyczne punkty orientacyjne, takie jak Mosque El Mina i Kościół koptyjski. Zanurz się w lokalnej kulturze, kupuj unikalne pamiątki i ciesz się doskonałą mieszanką historii, kultury i nadmorskich wibracji!","Rodzina, pary, IndeviDuals, grupa",5 godzin,6,4.0,"Transport, przewodnik, sprzęt, posiłki","Napoje, zakupy, wskazówki przewodników,",3/1/2025,3/1/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,16:00,4.7/9,54,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Umiarkowany,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip020,Hurghada,Wycieczka rybacka,"Wypłyń na ekscytującą wycieczkę rybacką w Hurghadzie i zwinęła się w całe życie! Ciesz się relaksującym dniem na krystalicznie czystych wodach Morza Czerwonego, a specjaliści pomagają złapać różnorodne ryby. Niezależnie od tego, czy jesteś doświadczonym wędkarzem, czy początkującym, jest to idealna przygoda dla tych, którzy chcą się zrelaksować i cieszyć się pięknem natury!","Rodzina, pary, IndeviDuals, grupa",6 godzin,11,6.0,"Transport, przewodnik, opłaty za wstęp, posiłki","Napoje, zakupy, wskazówki przewodników,",2/2/2025,2/2/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,18:00,4.5/9,55,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Łatwy,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip021,Hurghada,Przygoda nurkowania,"Zanurz się w niezapomnianą przygodę nurkową na Morzu Czerwonym! Przeglądaj żywe rafy koralowe, pływaj z kolorowymi rybami i odkrywaj ukryte podwodne skarby. Niezależnie od tego, czy jesteś początkującym, czy doświadczonym nurkiem, krystalicznie czyste wody oferują niesamowity świat do odkrycia. Przygotuj się na przygodę jak żadna inna pod powierzchnią!","Rodzina, pary, IndeviDuals, grupa",6 godzin,18,15.0,"Transport, przewodnik, sprzęt, posiłki","Napoje, zakupy, wskazówki przewodników,",3/1/2025,3/1/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,16:00,4.7/10,56,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Umiarkowany,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, piątek"
Trip022,Hurghada,Surowanie z rurką na wyspie prezentun,"Wyrusz na przygodę z rurką na wyspie prezentun, w której krystalicznie czyste wody ujawniają żywe rafy koralowe i oszałamiające życie morskie! Płyń obok kolorowych ryb, zabawnych delfinów, a może nawet żółwia morskiego podczas eksploracji wyspy podwodnej piękna. Idealny dzień dla miłośników przyrody i tych, którzy chcą zanurzyć się w oszałamiającym wodnym świecie Morza Czerwonego!","Rodzina, pary, IndeviDuals, grupa",8 godzin,15,12.0,"Transport, przewodnik, opłaty za wstęp, posiłki","Napoje, zakupy, wskazówki przewodników,",2/2/2025,2/2/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,18:00,4.5/10,57,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Łatwy,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip023,Hurghada,Rurka na wyspie Mahmaya,"Wyruszył na niezapomnianą wycieczkę do nurkowania na wyspie Mahmaya, gdzie krystalicznie czyste wody Morza Czerwonego jest pełne żywych raf koralowych i egzotycznym życiem morskim! Płyć w spokojnych lagunach, zwiedzaj kolorowe podwodne krajobrazy i ciesz się spokojną, dziewiczą pięknością. Idealny raj dla rurki z rurką szukającą idyllicznego i niezapomnianego wrażenia wodnego!","Rodzina, pary, IndeviDuals, grupa",8 godzin,45,30.0,"Transport, przewodnik, sprzęt, posiłki","Napoje, zakupy, wskazówki przewodników,",3/1/2025,3/1/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,16:00,4.7/10,58,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Umiarkowany,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip024,Hurghada,Hurghada City Tour,Odkryj podwodny świat Sharm El Sheikh,"Rodzina, pary, IndeviDuals, grupa",6 godzin,6,3.0,"Transport, przewodnik, opłaty za wstęp, posiłki","Napoje, zakupy, wskazówki przewodników,",2/2/2025,2/2/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,18:00,4.5/10,59,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Łatwy,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip025,Hurghada,Codzienna wycieczka do Kairu z Hurghada,"Wybierz się na niezapomnianą jednodniową wycieczkę do Kairu z Hurghady i wejdź do serca starożytnego Egiptu! Pamiętamy o kultowych piramid Giza, stań w podziwu Sfinksa i odkrywaj fascynujące skarby w egipskim muzeum. Z kompetentnym przewodnikiem doświadczysz cuda Kairu w jednym ekscytującym, pełnym akcji!","Rodzina, pary, IndeviDuals, grupa",Pełny dzień,55,35.0,"Transport, przewodnik, sprzęt, posiłki","Napoje, zakupy, wskazówki przewodników,",3/1/2025,3/1/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,16:00,4.7/11,60,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Umiarkowany,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
Trip026,Sharm El Sheikh,Ras Mohammed National Park Tour,"Zanurz się w żywych wodach Parku Narodowego Ras Mohammeda podczas niezapomnianej wycieczki z rurką! Przeglądaj jedną z najlepszych rezerw morskich Egiptu, wypełnionego oszałamiającymi rafami koralowymi, kolorowymi rybami i krystalicznie czterokrotnymi wódami. Płyń przez chronione laguny i ciesz się zapierającym dech w piersiach podwodnym pięknem tego naturalnego raju. Muszę dla rurki z rurką szukającą wodnej przygody jak żadna inna!","Rodzina, pary, IndeviDuals, grupa",8 godzin,22,11.0,"Transport, przewodnik, opłaty za wstęp, posiłki","Napoje, zakupy, wskazówki przewodników,",2/2/2025,2/2/2025,20,John Doe - licencjonowany egiptolog,10-20 osób,Lobby hotelowe,9:00,18:00,4.5/11,61,Zdjęcie,info@egypttrips.com,+20 123 456 789,"Ręcznik, Suncream, gotówka, ustalenie spacerów",Łatwy,"Angielski, francuski, niemiecki, arabski, rosyjski., Polski,",2-70 lat,Autobus z łodzi,"Lunch, przekąski",Bezpłatne anulowanie w ciągu 24 godzin,Dostępny wózek inwalidzki,10% zniżki dla grup 4 lub więcej,"Poniedziałki, wtorki, czwartki"
