Trip ID,Destination,Trip Name,Description,Trip Category,Duration,Price Adult,Price Child,Included in Price,Not Included,Start Date,End Date,Available Spots,Tour Guide,Group Size,Meeting Point,Departure Time,Return Time,Rating,Reviews Count,Photo URL,Contact Email,Contact Phone,What to Bring,Trip Difficulty,Languages Available,Age Restrictions,Transportation Type,Meals Included,Cancellation Policy,Accessibility,Special Offers,Trip Schedule
Trip013,Луксор,Sunrise Felucca Ride,"Познакомьтесь с магией рассвета на восходе солнца Felucca Ride вдоль реки Нил! Мирно скользите по спокойным водам, когда первый свет дневного света освещает древние храмы и пышные пейзажи. С нежным бризом и безмятежной обстановкой это идеальный способ начать свой день в Египте. По -настоящему мирный и незабываемый опыт!","Семья, пары, невидимые, группа",3 часа,12,7,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/8,48,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip014,Хургада,Quad Giving Desert Safari,"Будьте готовы к насыщенному адреналину Hurghada Quad Guiling Desert Safari! Расскажите через обширные золотые дюны на мощном квадроцикле, исследуя потрясающий пустынный ландшафт. Почувствуйте острые ощущения от поездки, когда вы посещаете традиционные лагеря бедуинов, наслаждайтесь вкусным ужином и смотрите культурное шоу под звездами. Незабытимое приключение в самом сердце пустыни!","Семья, пары, невидимые, группа",4 часа,15,10,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,4.5/8,49,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip015,Хургада,Поездка на лодке стекла,"Сделайте парус на лодке Hurghada на лодке для незабываемого подводного приключения, не промокая! Сколоть на яркие коралловые рифы и красочную морскую жизнь, все видны через прозрачный пол лодки. Это идеальный способ испытать красоту Красного моря в комфорте и стиле. Обязательно для любителей природы и исследователей","Семья, пары, невидимые, группа",2 часа,11,8,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/8,50,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip016,Хургада,Super Safari Trip,"Будьте готовы к окончательному приключению с Super Safari Trip в Hurghada! Увеличьте пустыню на Quad Bike, пройдите через дюны в джипе 4x4 и покатайтесь на верблюдах, как настоящий исследователь пустыни. Остановитесь в деревне Бедуин для некоторых местных вибраций, наслаждайтесь вкусным ужином для барбекю и заканчивайте ночь захватывающим культурным шоу. Это самая дикая поездка, которую вы когда -либо имели в самом сердце пустыни! Поезжайте через дюны на квадроцикле, прыгайте на джип 4x4 для дикого сафари и посетите традиционные деревни бедуинов. Посетите верблюд, наслаждайтесь вкусным ужином и смотрите яркое культурное шоу под звездным пустынным небом. Полный день веселья и волнения!","Семья, пары, невидимые, группа",6 часов,18,12,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,4.5/8,51,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip017,Хургада,Дневная поездка в Луксор из Хургады,"Отправляйтесь в эпическую однодневную поездку в Луксор из Хургады и погрузитесь в древние чудеса Египта! Исследуйте вдохновляющую долину королей, пройдите через храм Гранд Карнак и чудеса в потрясающем Храме Луксора. С экскурсией с гидом и захватывающими дух достопримечательностями, это вихревое приключение в истории, которое вы не забудете!","Семья, пары, невидимые, группа",Полный день,55,35,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/9,52,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip018,Хургада,Hurghada Dolphin Show,"Погрузитесь в веселье на шоу Dolphin Hurghada! Посмотрите, как эти игривые, умные дельфины выступают невероятные уловки и трюки, которые оставят вас в восторге. С яркими подводными выступлениями и захватывающей акробатикой, это всплеск радости для всех возрастов. Идеально подходит для любителей животных и семей, ищущих незабываемый, высокоэнергетический опыт!","Семья, пары, невидимые, группа",2 часа,11,11,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,4.5/9,53,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip019,Хургада,Hurghada City Tour,"Откройте для себя яркое очарование Хургады с веселым туром Hurghada City! Исследуйте шумные рынки, прогуляйтесь по оживленной пристани и посетите исторические достопримечательности, такие как мечеть Эль Мина и коптская церковь. Погрузитесь в местную культуру, купите уникальные сувениры и наслаждайтесь идеальной смесью истории, культуры и морями!","Семья, пары, невидимые, группа",5 часов,6,4,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/9,54,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip020,Хургада,Рыбачная поездка,"Отправляйтесь в захватывающую рыболовную поездку в Хургада и накапливайтесь в уловке на всю жизнь! Наслаждайтесь расслабляющим днем ​​на кристально чистых водах Красного моря, с экспертными гидами, которые помогают вам поймать разнообразные рыбы. Являетесь ли вы опытным рыболовом или новичком, это идеальное приключение для тех, кто хочет расслабиться и насладиться красотой природы!","Семья, пары, невидимые, группа",6 часов,11,6,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,4.5/9,55,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip021,Хургада,Приключение для подводного плавания,"Погрузитесь в незабываемое приключение для подводного плавания в Красном море! Исследуйте яркие коралловые рифы, плавайте с красочной рыбой и обнаружите скрытые подводные сокровища. Являетесь ли вы новичком или опытным дайвером, кристально чистые воды предлагают удивительный мир для изучения. Будьте готовы к приключению, как никто другой под поверхностью!","Семья, пары, невидимые, группа",6 часов,18,15,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/10,56,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, пятница"
Trip022,Хургада,Siftun Island Snorkeling,"Вступите в приключение для подводного плавания на острове Giftun, где кристально чистые воды показывают яркие коралловые рифы и потрясающую морскую жизнь! Плавайте вместе с красочной рыбой, игривыми дельфинами и, возможно, даже морской черепахой, когда вы исследуете подводную красоту острова. Идеальный день для любителей природы и тех, кто хочет погрузиться в потрясающий водный мир Красного моря!","Семья, пары, невидимые, группа",8 часов,15,12,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,"4,5/10",57,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip023,Хургада,Махмайский сноркелинги,"Отправляйтесь в незабываемое путешествие с подводным плащом на острове Махмая, где кристально чистые воды Красного моря кишат яркими коралловыми рифами и экзотической морской жизнью! Плавайте в безмятежных лагунах, исследуйте красочные подводные пейзажи и наслаждайтесь мирной, нетронутой красотой острова. Идеальный рай для подводных моментов, ищущих идиллический и незабываемый водный опыт!","Семья, пары, невидимые, группа",8 часов,45,30,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/10,58,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip024,Хургада,Hurghada City Tour,Исследуйте подводной мир Шарм -эль -Шейх,"Семья, пары, невидимые, группа",6 часов,6,3,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,"4,5/10",59,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip025,Хургада,Однодневная поездка в Каир из Хургады,"Возьмите незабываемую однодневную поездку в Каир из Хургады и шагните в сердце древнего Египта! Чудиться в культовых пирамидах Гизы, стоять в восторге от Сфинкса и исследуйте увлекательные сокровища в египетском музее. С осведомленным гидом вы испытаете чудеса Каира в один захватывающий, насыщенный действий!","Семья, пары, невидимые, группа",Полный день,55,35,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/11,60,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip026,Шарм Эль Шейх,Рас Мохаммедский тур,"Погрузитесь в яркие воды национального парка Рас Мохаммед в незабываемом туре для подводного плавания! Исследуйте один из лучших морских запасов Египта, наполненного потрясающими коралловыми рифами, красочной рыбой и кристально чистыми водами. Пройдите через защищенные лагуны и наслаждайтесь захватывающей подводной красотой этого естественного рай. Обязательно для снорклинга, ищущих водное приключение, как никто другой!","Семья, пары, невидимые, группа",8 часов,22,11,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,4.5/11,61,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip027,Шарм Эль Шейх,Сафари для велосипедов в пустыне,"Будьте готовы к приливке адреналина с Sharm Quad Guiling Safari в пустыне! Ознакомьтесь с золотыми дюнами на мощном квадроцикле, почувствуйте острые ощущения поездки и исследуйте обширный ландшафт пустыни. Зайдите в традиционный лагерь бедуина, чтобы почувствовать вкус местной культуры, насладиться вкусной едой и заканчивайте день завораживающим закатом пустыни. Приключение, насыщенное действием, вы не забыли!","Семья, пары, невидимые, группа",4 часа,18,9,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/11,62,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip028,Шарм Эль Шейх,Поездка на лодке стекла,"Положите плавание на лодке с стеклянными днами в Шарм-эль-Шейх и откройте для себя волшебный подводный мир, не промокая! Сдвиньтесь по ярким коралловым рифам и плавайте вместе с красочной рыбой, наслаждаясь видом на прозрачный пол лодки. Это идеальный, расслабляющий способ испытать потрясающую морскую жизнь Красного моря и кристально чистые воды!","Семья, пары, невидимые, группа",2 часа,15,8,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,4.5/11,63,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip029,Шарм Эль Шейх,Sunset Desert Safari,"Познакомьтесь с магией пустыни с сафари в пустыне Сансет! Прокатитесь по золотым дюнам на квад -велосипеде или верблюде и наблюдайте, как небо превращается в яркие оттенки, когда солнце садится за горы. Наслаждайтесь традиционным ужином бедуина, живым развлечением и звездами под ясным пустынным небом. По -настоящему незабываемое приключение!","Семья, пары, невидимые, группа",4 часа,15,8,"Транспорт, гид, оборудование, еда","Напитки, покупки, советы по гидам,",1/1/2025,1/1/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,16:00,4.7/12,64,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Умеренный,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 5% для групп из 4 или более,"Понедельник, вторник, четверга"
Trip030,Шарм Эль Шейх,Тур с подводным плаванием синей дыры,"Погрузитесь в кристально чистые воды в туре с подводным планом Blue Hole и исследуйте одно из самых известных мест для дайвинга Красного моря! Пройдите через яркие коралловые рифы, красочную рыбу и уникальную морскую жизнь в этом подводном раю. Являетесь ли вы новичком или опытным сноркелингом, это приключение предлагает незабываемый водный опыт. Обязательно посмотреть для всех любителей природы и исследователей океана!","Семья, пары, невидимые, группа",Полдня,22,12,"Транспорт, гид, входные сборы, еда","Напитки, покупки, советы по гидам,",2/2/2025,2/2/2025,20,Джон Доу - лицензированный египтолог,10-20 человек,Лобби отеля,9:00 утра,18:00,4.5/12,65,Картина,info@egypttrips.com,+20 123 456 789,"полотенце, солнцезащитный крем, наличные, ходьба",Легкий,"Английский, французский, немецкий, арабский, русский., Польский,",2-70 лет,"Автобус, с лодки","Обед, закуски",Бесплатная отмена в течение 24 часов,Коляска доступна,Скидка 10% для групп из 4 или более,"Понедельник, вторник, четверга"
